customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00819,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,73.62,1271.46,Yes
C00820,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.54,1312.49,Yes
C00821,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer,69.44,929.4,Yes
C00822,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,71.84,3620.59,Yes
C00823,Female,0,No,No,6,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,67.69,426.51,Yes
C00824,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer,57.93,2944.36,No
C00825,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.57,2543.65,Yes
C00826,Female,1,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,78.3,5545.47,Yes
C00827,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer,78.82,1929.56,No
C00828,Female,0,No,Yes,11,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,42.32,494.13,Yes
C00829,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,72.68,3195.4,Yes
C00830,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,63.63,845.74,Yes
C00831,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,50.12,1469.59,Yes
C00832,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,70.82,3534.28,No
C00833,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card,70.04,288.41,Yes
C00834,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,18.0,1254.79,No
C00835,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.41,3319.27,No
C00836,Female,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.4,3563.12,Yes
C00837,Male,0,Yes,No,26,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,53.66,1418.8,No
C00838,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,21.06,148.97,No
C00839,Female,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer,41.31,679.05,Yes
C00840,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,54.35,3259.97,No
C00841,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,73.31,931.39,No
C00842,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,41.99,146.97,No
C00843,Male,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,21.5,1361.16,No
C00844,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.22,4767.08,Yes
C00845,Male,1,No,No,62,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,47.75,2948.53,No
C00846,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,43.05,256.58,No
C00847,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,33.75,578.79,No
C00848,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,52.94,941.32,Yes
C00849,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,76.0,3320.8,Yes
C00850,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,58.45,Yes
C00851,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,52.53,3785.36,No
C00852,Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,67.91,2610.54,No
C00853,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,71.69,4885.65,Yes
C00854,Male,1,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,48.02,2089.29,No
C00855,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,50.2,3163.31,No
C00856,Male,0,Yes,No,42,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card,41.31,1700.96,No
C00857,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,63.51,4070.15,Yes
C00858,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,69.06,3704.11,Yes
C00859,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,67.97,4853.72,No
C00860,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,38.42,1406.23,Yes
C00861,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,66.87,242.74,Yes
C00862,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,67.64,131.9,Yes
C00863,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,77.02,3399.84,Yes
C00864,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,78.31,5210.55,Yes
C00865,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,78.97,5354.32,Yes
C00866,Male,0,Yes,No,62,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,70.45,4371.05,No
C00867,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,72.33,112.48,Yes
C00868,Female,0,No,Yes,17,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,37.84,567.42,No
C00869,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.06,323.41,Yes
C00870,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,80.78,715.51,Yes
C00871,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,18.0,939.16,No
C00872,Female,1,Yes,Yes,59,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card,72.57,4261.2,No
C00873,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,70.28,621.6,Yes
C00874,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,36.61,457.94,Yes
C00875,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,48.2,1960.1,Yes
C00876,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.33,444.71,Yes
C00877,Female,0,Yes,Yes,66,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,49.76,3302.88,Yes
C00878,Female,0,No,Yes,11,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.17,623.81,Yes
C00879,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,61.66,488.3,Yes
C00880,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.07,3504.55,Yes
C00881,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,46.02,316.2,No
C00882,Female,1,Yes,Yes,53,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,52.39,2741.83,No
C00883,Male,1,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,76.78,1514.54,No
C00884,Female,0,Yes,No,39,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,48.19,1898.45,No
C00885,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,59.03,4278.26,Yes
C00886,Male,0,No,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,51.07,1727.37,No
C00887,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,63.0,3568.73,No
C00888,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,55.63,1059.33,No
C00889,Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,69.78,4998.68,Yes
C00890,Male,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.32,1499.15,Yes
C00891,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,61.73,2431.28,No
C00892,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,72.49,1018.15,Yes
C00893,Male,0,Yes,No,37,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44.25,1660.73,Yes
C00894,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,67.08,2948.48,No
C00895,Female,1,No,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,72.8,692.95,Yes
C00896,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,70.42,4110.34,No
C00897,Female,0,No,No,20,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,44.38,885.75,Yes
C00898,Female,0,No,Yes,50,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,42.47,2124.79,Yes
C00899,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,21.39,372.55,Yes
C00900,Male,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card,68.57,2504.83,No
C00901,Male,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,79.51,2136.88,No
C00902,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,67.29,4832.88,No
C00903,Female,0,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.29,1592.78,Yes
C00904,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card,59.14,72.84,Yes
C00905,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,43.91,712.61,No
C00906,Female,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,72.82,625.85,Yes
C00907,Female,0,No,Yes,45,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.6,3130.42,Yes
C00908,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,19.61,1275.46,No
C00909,Male,1,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,65.47,2105.1,No
C00910,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,51.11,2282.25,Yes
C00911,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,61.3,599.55,No
C00912,Male,0,Yes,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,54.19,1646.5,Yes
C00913,Male,0,No,Yes,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,40.77,1569.69,No
C00914,Female,0,No,Yes,60,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer,39.31,2340.45,No
C00915,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,71.43,143.6,Yes
C00916,Female,1,No,Yes,5,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,58.9,281.33,No
C00917,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.5,3853.09,Yes
C00918,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,746.6,No
C00919,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.36,4644.26,Yes
C00920,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,37.46,874.49,No
C00921,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,54.01,281.92,Yes
C00922,Male,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.58,4828.71,Yes
C00923,Male,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,70.97,1774.37,No
C00924,Male,0,No,No,7,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,45.41,389.9,Yes
C00925,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,72.06,961.1,Yes
C00926,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,74.19,5044.56,No
C00927,Male,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,70.64,3105.96,No
C00928,Female,1,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1045.77,No
C00929,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,67.82,2459.98,Yes
C00930,Male,1,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,66.1,913.81,No
C00931,Male,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card,45.24,3258.76,No
C00932,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer,69.52,1864.72,No
C00933,Male,1,No,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.6,2544.39,Yes
C00934,Male,0,No,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,43.91,3069.33,Yes
C00935,Female,1,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card,66.8,1710.98,No
C00936,Male,0,No,No,67,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,47.61,3163.55,Yes
C00937,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,53.92,213.94,Yes
C00938,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,50.04,791.78,Yes
C00939,Female,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card,68.27,1281.53,No
C00940,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,18.0,542.69,No
C00941,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,70.72,3606.56,Yes
C00942,Male,0,Yes,No,18,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,66.5,1176.97,Yes
C00943,Female,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,33.9,1970.82,No
C00944,Male,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,771.12,Yes
C00945,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,67.28,1060.35,No
C00946,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,76.22,4909.38,Yes
C00947,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,57.15,100.79,No
C00948,Female,0,No,Yes,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.64,2458.67,Yes
C00949,Female,0,No,No,28,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,70.66,1979.59,Yes
C00950,Male,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.15,1364.2,Yes
C00951,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,42.54,291.08,No
C00952,Female,1,No,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,59.19,1288.25,No
C00953,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.88,298.44,No
C00954,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,43.35,2851.64,No
C00955,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,72.92,1176.78,Yes
C00956,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,1186.08,Yes
C00957,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,74.43,2393.72,No
C00958,Male,0,No,No,51,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.26,2812.43,Yes
C00959,Female,0,No,No,58,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,52.59,3044.56,No
C00960,Male,0,No,No,46,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,44.18,2045.26,No
C00961,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,69.74,3620.15,No
C00962,Male,1,Yes,No,63,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,62.49,3973.46,No
C00963,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,59.03,3502.73,No
C00964,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,41.6,2740.42,Yes
C00965,Male,0,Yes,Yes,55,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card,33.79,1802.25,No
C00966,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,72.19,4119.18,No
C00967,Male,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,70.03,4962.2,No
C00968,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.42,433.43,No
C00969,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.25,817.2,No
C00970,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,69.68,4914.35,Yes
C00971,Female,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,67.97,3127.99,Yes
C00972,Male,1,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card,66.44,3104.61,No
C00973,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,74.11,2784.95,Yes
C00974,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.02,460.99,Yes
C00975,Female,0,Yes,No,14,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,76.05,1027.73,Yes
C00976,Female,1,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,48.92,118.21,No
C00977,Female,0,No,No,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer,40.1,2860.53,No
C00978,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,49.95,3462.82,Yes
C00979,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,70.53,2309.37,Yes
C00980,Female,0,No,Yes,6,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,44.59,286.14,Yes
C00981,Female,0,No,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,51.4,1860.66,No
C00982,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,74.03,1045.04,Yes
C00983,Female,1,No,No,37,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,42.85,1556.63,Yes
C00984,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,67.67,517.94,No
C00985,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,56.29,743.79,Yes
C00986,Female,1,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,70.76,2895.6,No
C00987,Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,48.56,2789.15,Yes
C00988,Female,1,No,No,18,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,49.05,904.5,Yes
C00989,Female,0,No,Yes,57,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,69.7,3963.52,Yes
C00990,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,71.93,2719.1,Yes
C00991,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,60.0,1952.14,No
C00992,Female,0,No,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.33,2570.47,No
C00993,Female,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card,66.54,1628.88,No
C00994,Female,0,No,Yes,58,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,42.83,2497.95,No
C00995,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,641.84,No
C00996,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,18.7,1256.7,No
C00997,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,67.62,1986.39,No
C00998,Female,1,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.27,2268.72,Yes
C00999,Female,1,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,73.96,5132.63,No
C01000,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,64.21,3129.51,No
C01001,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer,58.89,2362.46,No
C01002,Male,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,18.0,900.62,No
C01003,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card,52.86,736.56,No
C01004,Male,1,No,No,31,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.37,2086.23,No
